level,code,title_nl
5,96.210,Kappers- en barbiersactiviteiten
4,96.22,Schoonheidsverzorging en andere schoonheidsbehandelingen
5,96.220,Schoonheidsverzorging en andere schoonheidsbehandelingen
4,96.23,"Activiteiten van kuuroorden, sauna’s en stoombaden"
5,96.230,"Activiteiten van kuuroorden, sauna’s en stoombaden"
3,96.3,Begrafeniswezen en aanverwante activiteiten
4,96.30,Begrafeniswezen en aanverwante activiteiten
5,96.301,Uitvaartverzorging
5,96.302,Beheer van kerkhoven en activiteiten van crematoria
3,96.4,Bemiddelingsactiviteiten op het gebied van persoonlijke dienstverlening
4,96.40,Bemiddelingsactiviteiten op het gebied van persoonlijke dienstverlening
5,96.400,Bemiddelingsactiviteiten op het gebied van persoonlijke dienstverlening
3,96.9,Overige persoonlijke dienstverlening
4,96.91,Huishoudelijke persoonlijke dienstverlening
5,96.910,Huishoudelijke persoonlijke dienstverlening
4,96.99,"Overige persoonlijke dienstverlening, n.e.g."
5,96.991,Contactbemiddelingsbureaus en dergelijke
5,96.992,Plaatsen van tatoeages en piercings
5,96.993,"Diensten in verband met de verzorging van huisdieren, m.u.v. veterinaire diensten"
5,96.994,Africhten van huisdieren
5,96.995,Pensions voor huisdieren
5,96.999,Overige persoonlijke diensten
1,U,ACTIVITEITEN VAN HUISHOUDENS ALS WERKGEVER EN NIET-GEDIFFERENTIEERDE PRODUCTIE VAN GOEDEREN EN DIENSTEN DOOR HUISHOUDENS VOOR EIGEN GEBRUIK
2,97,Activiteiten van huishoudens als werkgever van huishoudelijk personeel
3,97.0,Activiteiten van huishoudens als werkgever van huishoudelijk personeel
4,97.00,Activiteiten van huishoudens als werkgever van huishoudelijk personeel
5,97.000,Activiteiten van huishoudens als werkgever van huishoudelijk personeel
2,98,Niet-gedifferentieerde productie van goederen en diensten door particuliere huishoudens voor eigen gebruik
3,98.1,Niet-gedifferentieerde productie van goederen door particuliere huishoudens voor eigen gebruik
4,98.10,Niet-gedifferentieerde productie van goederen door particuliere huishoudens voor eigen gebruik
5,98.100,Niet-gedifferentieerde productie van goederen door particuliere huishoudens voor eigen gebruik
3,98.2,Niet-gedifferentieerde productie van diensten door particuliere huishoudens voor eigen gebruik
4,98.20,Niet-gedifferentieerde productie van diensten door particuliere huishoudens voor eigen gebruik
5,98.200,Niet-gedifferentieerde productie van diensten door particuliere huishoudens voor eigen gebruik
1,V,ACTIVITEITEN VAN EXTRATERRITORIALE ORGANISATIES EN INSTANTIES
2,99,Activiteiten van extraterritoriale organisaties en instanties
3,99.0,Activiteiten van extraterritoriale organisaties en instanties
4,99.00,Activiteiten van extraterritoriale organisaties en instanties
5,99.000,Activiteiten van extraterritoriale organisaties en instanties
